section,phase,node,order,line_id,key,speaker,condition,norm,fp,nlen
L04 Ryan,outro,Ryan_2_Outro,13,line:277d8257,f3ff11acd1b54309,Ryan,,5b08e6e88e16f34e,81d1a41965e28190,20
L04 Ryan,outro,Ryan_2_Outro,14,line:54c44240,0b61ba409dc46906,Ryan,,4f821fd83492006b,8089251961828480,16
L04 Ryan,outro,Ryan_2_Outro,15,line:c2f44537,5459b9d74fb7a529,Ryan,,5f65b0d1b18f1a32,8299891965f1ad07,62
L04 Ryan,outro,Ryan_2_Outro,16,line:78a54cae,2cd54468954ee8c7,Ryan,,b6a8cf77b6e4d4bc,c293851945f73cc0,48
L04 Ryan,outro,Ryan_2_Outro,17,line:ee954bd9,f7e4ec27dd7d6527,Ryan,,bc9ac95ee0345550,c2bbad194571a07a,57
L04 Ryan,outro,Ryan_2_Outro,18,line:4d002f47,2880304176197c02,Ryan,,548437872c9869f5,c289a9194d58ec20,28
L04 Ryan,outro,Ryan_2_Outro,19,line:db302830,250b97243d1df1f7,Kobold,,9b7468e267a7e6b0,c2d1e0194dd0f542,38
L04 Ryan,outro,Ryan_2_Outro,20,line:90444b09,bc78d04f7d5861dc,Kobold,,9815a82f17042613,c2c8871965f3bda0,44
L04 Ryan,outro,Ryan_2_Outro,21,line:616121a9,08a70054f59e703a,Ryan,,a495a4b86c1eac64,8004081870001a80,4
L04 Ryan,outro,Ryan_2_Outro,22,line:f75126de,6079131a1c79adef,Ryan,,3b64de978b2560b9,420981195df32dcc,34
L04 Ryan,outro,Ryan_2_Outro,23,line:664c994e,92536deee525f694,Ryan,,e8f66e01e397f46c,4299ad1945e0bd68,21
L04 Ryan,outro,Ryan_2_Outro,24,line:f07c9e39,bc78d04f7d5861dc,Kobold,,9815a82f17042613,c2c8871965f3bda0,44
L04 Ryan,outro,Ryan_2_Outro,25,line:2a154290,c3be2f1d3fa4404d,Ryan,,643f93211da7cfe5,5211a0194dd1bcf2,24
L04 Ryan,outro,Ryan_2_Outro,26,line:bc2545e7,9ebcf8a46cc189b7,Ryan,,11e1ddef58f850a7,42158a1945c2dd6d,39
L04 Ryan,outro,Ryan_2_Outro,27,line:06744c7e,8c3115a4e2a9a664,Ryan,,459727dcf7567367,420185194dcbad62,44
L04 Ryan,outro,Ryan_2_Outro,28,line:33d12f97,c3be2f1d3fa4404d,Ryan,,643f93211da7cfe5,5211a0194dd1bcf2,24
L04 Ryan,outro,Ryan_2_Outro,29,line:a5e128e0,9ebcf8a46cc189b7,Ryan,,11e1ddef58f850a7,42158a1945c2dd6d,39
L04 Ryan,outro,Ryan_2_Outro,30,line:1fb02179,8c3115a4e2a9a664,Ryan,,459727dcf7567367,420185194dcbad62,44
L04 Ryan,outro,Ryan_2_Outro,31,line:8980260e,393d8e5925dc5937,Ryan,,adc93c5e38a805fa,e737bc19055027cc,7
L04 Ryan,outro,Ryan_2_Outro,32,line:189d999e,7258b4e037805024,Ryan,,bb122a8274f44f5d,02e6ee192dbb4150,23
L04 Ryan,outro,Ryan_2_Outro,33,line:8ead9ee9,951382e00968439d,Kobold,,f6e54f7ca4a09a69,8199f119614064cb,12
L04 Ryan,outro,Ryan_2_Outro,34,line:fd145efe,c41f39341b6c49ef,Kobold,,3d4c7ac873779a39,8293ab1969f285b9,44
L04 Ryan,outro,Ryan_2_Outro,35,line:6b245989,8569efc4ed5a6273,Ryan,,844347e54f00c4b9,36d58e1925a385c4,9
L04 Ryan,outro,Ryan_2_Outro,36,line:47455767,553b3b011e56f6e2,Ryan,,185b41bd0f6e2c5a,03938e196dc8e59d,33
L04 Ryan,outro,Ryan_2_Outro,37,line:d1755010,bd7468846a30d095,Kobold,,d75570ab9feb2583,d2d3a319ede39c57,27
L04 Ryan,outro,Ryan_2_Outro,38,line:72e0348e,a7f68522a6e41971,Ryan,,ce3ad12bbd5b793d,0213a1190154c05a,8
L05 Conrad,intro,Conrad_Intro_2,1,line:c0cc0f2d,ed1060b120921b51,Conrad,,96805d72e5ea7a93,c0b5a51965b93949,16
L05 Conrad,intro,Conrad_Intro_2,2,line:56fc085a,33b8a4a45ccc09d4,Kobold,,bc3f7f7fd709c907,7358061945eb95d8,13
L05 Conrad,intro,Conrad_Intro_2,3,line:d908622a,0a1daca6a7ffe060,Kobold,,0d56a3e240a8e319,835fa21925fa40a8,25
L05 Conrad,intro,Conrad_Intro_2,4,line:f5696cc4,20e5d8710e635ec0,Conrad,,db281e3b43457033,c289a5196550f8fc,23
L05 Conrad,intro,Conrad_Intro_2,5,line:63596bb3,20e7bf03f9acda80,Conrad,,a6e0b54b78f7f6bb,c391af1965bf1150,31
L05 Conrad,intro,Conrad_Intro_2,6,line:4f38655d,b5df9715ed2e91ed,Conrad,,01ea6c60c87f5a8f,0a98a3192ddb41a0,22
L05 Conrad,intro,Conrad_Intro_2,7,line:de25dacd,b91e8be1b03d1b61,Conrad,,38955d352b4d4978,4299a71965bb2948,37
L05 Conrad,intro,Conrad_Intro_2,8,line:4815ddba,f974998c16103aa0,Kobold,,03979c8b2f2e8b3c,c2b5a21961aba9a4,16
L05 Conrad,intro,Conrad_Intro_2,9,line:ad9c1ada,8ca82a3bb03f138c,Kobold,,8b059366c289f205,4240861945fa11c8,22
L05 Conrad,intro,Conrad_Intro_2,10,line:3bac1dad,a94b34f629b2029a,Conrad,,57ea9d18c6dcba99,4200a01945c2dc33,18
L05 Conrad,progress,Conrad_required_2,1,line:51d4e418,4356fa179bb80e09,Conrad,,12aa89cd213edb22,02b0ad190df28132,16
L05 Conrad,progress,Conrad_required_2,2,line:c7e4e36f,d886f3d923f9c796,Conrad,,217f8a7e1ed19abf,42b08b194dc3f168,39
L05 Conrad,progress,Conrad_required_2,3,line:647187f1,ea8c1853a7d5966c,Kobold,,05ad366f874ae728,4205a41945f095d8,32
L05 Conrad,progress,Conrad_required_2,4,line:de208e68,bded00d07cb1e457,Kobold,,8278bf9fd1302c35,80d7871969b2c515,21
L05 Conrad,progress,Conrad_required_2,5,line:f2418086,02f000041eb5ab82,Conrad,,9193744508e7ddcd,8252221905f9c018,26
L05 Conrad,progress,Conrad_required_2,6,line:4810891f,ab5df625bc76dbd4,Conrad,,e3b0c44298fc1c14,0000000000000000,0
L05 Conrad,progress,Conrad_required_2,7,line:4f3d31f8,58356b98fdf40dc3,Conrad,,5991609041747646,4283a919458a454c,22
L05 Conrad,progress,Conrad_required_2,8,line:d90d368f,ab5df625bc76dbd4,Conrad,,e3b0c44298fc1c14,0000000000000000,0
L05 Conrad,progress,Conrad_required_2,9,line:bee6c7dd,cb7847cb63566364,Conrad,,0fc30de4858fe8a1,4251a1194dcdccb2,13
L05 Conrad,progress,Conrad_required_2,10,line:28d6c0aa,b48f291ebc6b18fe,Conrad,,8ca8618936095df9,42918d194dd6edf7,55
L05 Conrad,progress,Conrad_required_2,11,line:9287c933,519b07c299436f2a,Conrad,,295dd6cc619be874,c2938f194d68e9a8,38
L05 Conrad,progress,Conrad_required_2,12,line:04b7ce44,f5ad489eeba50b01,Kobold,,d297175ce10589f3,02c487196df23429,27
L05 Conrad,progress,Conrad_required_2,13,line:8b43a434,6402f4608ceb7bbb,Kobold,,bc5a8b901a724677,82d38b1969b0cd2c,41
L05 Conrad,progress,Conrad_required_2,14,line:a722aada,8e59613d6cd60464,Conrad,,e207bfb2987ebdd1,02d189194dd0fcaa,31
L05 Conrad,progress,Conrad_required_2,15,line:3112adad,7058e362e43623f0,Conrad,,02a59c6ef062b6d4,c25189194df248a2,56
L05 Conrad,progress,Conrad_required_2,16,line:1d73a343,ea289ebcdd7e81ef,Conrad,,93b438d12e47dd13,c21389194df24db6,59
L05 Conrad,progress,Conrad_required_2,17,line:8c6e1cd3,aff317c06781bc70,Conrad,,00b70ceb109e4d12,c291ab194de27078,43
L05 Conrad,progress,Conrad_required_2,18,line:1a5e1ba4,da5eed4c72eb1073,Kobold,,fe04a875b776d25b,560189194d982142,12
L05 Conrad,progress,Conrad_required_2,19,line:69e7dbb3,193bb66a944990a8,Kobold,,975ff28b63d3286a,028da71965c224c8,32
L05 Conrad,progress,Conrad_required_2,20,line:ffd7dcc4,c69250ea092a7fcd,Conrad,,9ae2bbe8dc410ecb,02d9ae1905f2a010,48
L05 Conrad,progress,Conrad_required_2,21,line:d3b6d22a,c2f21da58e28df4f,Conrad,,627fa2497b97ef12,83b98f1965f1a830,34
L05 Conrad,progress,Conrad_required_2,22,line:4586d55d,9c529e9f79f39a21,Conrad,,2e6a475bdd527fa4,02d1b8190df68613,25
L05 Conrad,progress,Conrad_required_2,23,line:e613b1c3,4b7317a793a0f728,Conrad,,2e92f869b87f0cab,c2c3a7194dfac1ac,33
L05 Conrad,progress,Conrad_required_2,24,line:7023b6b4,c4c0c9950baa723f,Conrad,,36cecb8a7e4c49e7,c2998f1964ed916c,21
L05 Conrad,progress,Conrad_required_2,25,line:ca72bf2d,9fa8cd9193124e79,Kobold,,2a18f76c99dbfb4f,8233aa1969daad98,44
L05 Conrad,progress,Conrad_required_2,26,line:5b6f00bd,249133e0671a807b,Kobold,,6a1aef745b2020b7,038204194cc06510,8
L05 Conrad,progress,Conrad_required_2,27,line:5c42b85a,c61717fe95ec2b9c,Conrad,,e0cd574edffb64a8,c289a11945313c54,33
L05 Conrad,progress,Conrad_required_2,28,line:cd5f07ca,652daa6043287e1b,Conrad,,f5ffe726d11b6b20,819bbe1965e3efb3,15
L05 Conrad,progress,Conrad_required_2,29,line:38419d8b,65b4e7b9caad6028,Conrad,,3522da0d807e9d27,011bb61965d1aff0,26
L05 Conrad,progress,Conrad_required_2,30,line:ae719afc,334ade0356dff453,Conrad,,2bce95594f2db7ed,c299af1945746840,39
L05 Conrad,progress,Conrad_required_2,31,line:14209365,1d190e45e1ddc239,Conrad,,a2ede04210d0ce27,4281a4190dd2d4ef,44
L05 Conrad,progress,Conrad_required_2,32,line:82109412,3969155d983b9b32,Kobold,,9d63900fa9712a0d,c2838d194cf3adb9,25
L05 Conrad,progress,Conrad_required_2,33,line:2185f08c,bd7f2cf961e397ca,Kobold,,dbb1d53d8f39c80d,0a80bd19098a7385,6
L05 Conrad,progress,Conrad_required_2,34,line:b7b5f7fb,0cd12abef67edc64,Conrad,,a6a2729cbf6bcadc,2255801905200c04,6
L05 Conrad,progress,Conrad_required_2,35,line:0de4fe62,bbaef120c3a81475,Conrad,,298b5c05e04dd9c5,c3f9ac1965f3b00c,49
L05 Conrad,jerkoff,conrad_jerk_off_no,1,line:2a29842a,f81a53c29135dfa5,Conrad,,0b1b6a895362d4c7,0203851925830ee0,14
L05 Conrad,outro,Conrad_Outro_2,1,line:a051821a,7f9f3c8d0db46cbf,Conrad,,1bf77013ec115626,c2c1991945ac2bf2,27
L05 Conrad,outro,Conrad_Outro_2,2,line:314c3d8a,d4a62b147d5a622b,Kobold,,2fc395ddc7338315,12f09b190debfea4,25
L05 Conrad,outro,Conrad_Outro_2,3,line:42f5fd9d,ebb96171ea7628a0,Kobold,,742951145f02ea4d,02fd8c1919e3a6ed,7
L05 Conrad,outro,Conrad_Outro_2,4,line:a77c3afd,0d49a74e82a2356a,Conrad,,ff7772053abf7d81,004430190109c922,4
L05 Conrad,outro,Conrad_Outro_2,5,line:d4c5faea,c38c5771c6cf6118,Conrad,,b9c49c1d0e5cc417,42f1b1190d00a931,8
L05 Conrad,outro,Conrad_Outro_2,6,line:6e94f373,7e30c436a9112ecd,Conrad,,bd424475028baf44,804db41921c22019,10
L05 Conrad,outro,Conrad_Outro_2,7,line:f8a4f404,229bd072e07a3d53,Conrad,,dbb52c96c250719a,c2909919051f4c32,16
L05 Conrad,outro,Conrad_Outro_2,8,line:5b31909a,ba15304b6e669701,Kobold,,07b7fb0ca04aad97,02808b192dda21ca,35
L05 Conrad,outro,Conrad_Outro_2,9,line:77509e74,1fb463b57138c081,Kobold,,ca8af7b7f6aa90c8,029c831965d3a099,47
L05 Conrad,outro,Conrad_Outro_2,10,line:cd0197ed,56c81331bdf0858e,Conrad,,8147be1ba799033f,c290b5190de2d61b,28
L05 Conrad,outro,Conrad_Outro_2,11,line:e1609903,3e2cb05f5d39c6e5,Conrad,,c419d2b92908db34,02d18f1945d42ac0,34
L05 Conrad,outro,Conrad_Outro_2,12,line:707d2693,8a3ca437a0d6d164,Conrad,,b2c78eb6e24ceb95,c28687194d8a4c96,26
L05 Conrad,outro,Conrad_Outro_2,13,line:e64d21e4,c90e3d1d20fadd0f,Conrad,,e7aacb61655c4265,c299a51905e06094,26
L06 Alexander,intro,Alexander_2_intro,1,line:394db643,44aa15e695b4e0d5,Alexander,,454826cf13297f9f,c2d6be1945c2c498,26
L06 Alexander,intro,Alexander_2_intro,2,line:af7db134,840851d0f7570dd9,Kobold,,9f2a08fde416cef2,e2b2b6193571cab6,9
L06 Alexander,intro,Alexander_2_intro,3,line:2089db44,d786fe5166ed78b0,Kobold,,05346f8b4cdc9e21,43a1911960ea7c2a,22
L06 Alexander,intro,Alexander_2_intro,4,line:152cb8ad,b5707c134254e827,Alexander,,a9c50570e65ff49b,c2988b196dc31d71,54
L06 Alexander,intro,Alexander_2_intro,5,line:831cbfda,5962824d5ad2d472,Alexander,,56a2bb301f135972,c2e1a1190ddb614e,29
L06 Alexander,intro,Alexander_2_intro,6,line:b6b9dc33,4006d568c80ab534,Alexander,,c2e15f9f9d2ba3c0,4281a1190dcae14a,54
L06 Alexander,intro,Alexander_2_intro,7,line:0ce8d5aa,a17a2764777e0b60,Kobold,,c42972c161c2dd3c,c2adaa1960e2f7e4,22
L06 Alexander,intro,Alexander_2_intro,8,line:9ad8d2dd,1e5b9c4d7c7853fa,Alexander,,6d785acc7d4ce49f,d2f167197cd82f78,9
L06 Alexander,intro,Alexander_2_intro,9,line:0bc56d4d,e36d5a8ffbc61b8c,Kobold,,bc3f7f7fd709c907,7358061945eb95d8,13
L06 Alexander,intro,Alexander_2_intro,10,line:9df56a3a,c43599f1e3538c5c,Kobold,,d332b4de09fe4b36,c3c784196df3c718,24
L06 Alexander,intro,Alexander_2_intro,11,line:fedbf70c,c63c466c3e28f286,Alexander,,54c3cbb1e3eb9c9e,c289ab194df3b86c,59
L06 Alexander,intro,Alexander_2_intro,12,line:68ebf07b,dfb6e95e4715f76e,Alexander,,8cdd920982fde97a,c2d9bd194de3caf1,49
L06 Alexander,intro,Alexander_2_intro,13,line:d2baf9e2,9da4c08f2c9d94f9,Alexander,,47951833ecf62117,5b12b41968f5cd6d,7
L06 Alexander,intro,Alexander_2_intro,14,line:448afe95,149351e2d565febf,Alexander,,e0aaa154dcfa20e8,c29989194df17774,31
L06 Alexander,intro,Alexander_2_intro,15,line:e71f9a0b,b54a89ba26aaeaa1,Kobold,,4382c504bf09d654,c3892d19edea0f10,7
L06 Alexander,intro,Alexander_2_intro,16,line:5d4e9392,0ee302086c5ae61a,Kobold,,399d9b6cc9398c33,c3e81e19ede32e00,15
L06 Alexander,intro,Alexander_2_intro,17,line:712f9d7c,2cc9a59ae14e4845,Alexander,,749ab2c0d06c42ae,1240001908811140,4
L06 Alexander,intro,Alexander_2_intro,18,line:cb7e94e5,3b20ece829b0bd68,Alexander,,9390298f3fb0c5b1,08b35907b5589afa,2
L06 Alexander,intro,Alexander_2_intro,19,line:cc532c02,93f6d587969b0e78,Alexander,,f43e0e310949cb1e,c291b51965c3c2a9,67
L06 Alexander,intro,Alexander_2_intro,20,line:5a632b75,1d37ba6f405ce0fd,Alexander,,c42923d4e4ac0917,829288196dcaec3b,65
L06 Alexander,intro,Alexander_2_intro,21,line:bfeaec15,27c227129d961114,Alexander,,aea0a2f6177c7290,c2da911965eb9935,56
L06 Alexander,intro,Alexander_2_intro,22,line:29daeb62,9e99fec970b38818,Kobold,,3d2793c85955873c,02c091196dea196c,31
L06 Alexander,intro,Alexander_2_intro,23,line:a62e8112,0549826a698aad1c,Kobold,,fdfd1190a283ac12,c29ba8194dc29aea,35
L06 Alexander,intro,Alexander_2_intro,24,line:938be2fb,9e85e9ab574cfc16,Alexander,,51065006af47d1b5,c2b3d81925cb9cbe,46
L06 Alexander,intro,Alexander_2_intro,25,line:05bbe58c,359439ec513e7e35,Kobold,,fbbb9d45bf6d6ab0,529983196da99c37,25
L06 Alexander,intro,Alexander_2_intro,26,line:301e8665,28fa9c1bb5161161,Alexander,,9cec8750c61e4211,4288811945cbe9b2,39
L06 Alexander,progress,Alexander_2_required,1,line:7fe349d7,cc99c01887a9b5f1,Alexander,,49721d727b34821a,82d9b11965f1da18,46
L06 Alexander,progress,Alexander_2_required,2,line:e9d34ea0,e33e953efb157171,Kobold,,9f22d9fa5e2fb421,8398b5196df9a488,45
L06 Alexander,progress,Alexander_2_required,3,line:eefef647,c054502c35602985,Kobold,,0e93c840c2a213f2,c2dba319e531e8ee,13
L06 Alexander,progress,Alexander_2_required,4,line:78cef130,98cbb728e5fb19f2,Alexander,,34a3f6b8b959f45f,c2d98d1945f7054a,55
L06 Alexander,progress,Alexander_2_required,5,line:89150715,c1d152bd1a4b22f1,Alexander,,2d5fbec5cbd9e568,c3f08f196ddbe168,33
L06 Alexander,progress,Alexander_2_required,6,line:1f250062,0da1bbeb76d9ef60,Alexander,,9947cd2acb5f953a,c290ab196df9a8ae,74
L06 Alexander,progress,Alexander_2_required,7,line:a57409fb,54021b5f26568c41,Alexander,,6f4ff55180c3bee1,c2908b194dc3a5b1,30
L06 Alexander,progress,Alexander_2_required,8,line:33440e8c,3a363409d3ae72f1,Alexander,,92a54715a3485d69,c2f381196dfa6854,36
L06 Alexander,outro,Alexander_2_Outro,1,line:80de6c63,abc1043955962614,Alexander,,56931cd7d80eea4b,c2d3831965fabd64,61
L06 Alexander,outro,Alexander_2_Outro,2,line:16ee6b14,2de23f0bdf3de327,Kobold,,b7b1af1531933ba9,0208e11935635c83,9
L06 Alexander,outro,Alexander_2_Outro,3,line:3a8f65fa,082cb158de32f2d9,Kobold,,570bbec9e4b6bfc5,025a21190189346c,10
L06 Alexander,outro,Alexander_2_Outro,4,line:acbf628d,374214d86f810d53,Alexander,,999ce943042f7c77,42b88e190dffa1e4,21
L06 Alexander,outro,Alexander_2_Outro,5,line:ab92da6a,7ff22bb553842005,Alexander,,48140f3f06592ded,c251d61905f62fc8,20
L06 Alexander,outro,Alexander_2_Outro,6,line:3da2dd1d,01b524bd7165a166,Alexander,,510c2d8e07b3cc93,c29a811965f3e52a,70
L06 Alexander,outro,Alexander_2_Outro,7,line:d82b1a7d,704866fd76bd9fb8,Kobold,,372b5902fc930b20,c2d18d194de3b80a,47
L06 Alexander,outro,Alexander_2_Outro,8,line:f44a1493,dd573253630e8021,Kobold,,9d8166fbf0e02eb5,c223ad194d90404c,20
L06 Alexander,outro,Alexander_2_Outro,9,line:4e1b1d0a,d6b066332b6d8b9a,Alexander,,323c043af737ae4a,c2d1b51969f37569,46
L06 Alexander,outro,Alexander_2_Outro,10,line:627a13e4,762c20b866b7b263,Alexander,,62a8a7b871986a90,4299a31944609830,6
L06 Alexander,outro,Alexander_2_Outro,11,line:c1ef777a,5fc37d4eda289c06,Alexander,,2714b91f5e6f9cd5,c28186196dba6729,42
L06 Alexander,outro,Alexander_2_Outro,12,line:57df700d,5a2661b79c536b73,Alexander,,50efef02ee7407fe,c298a9196071cc49,40
L06 Alexander,outro,Alexander_2_Outro,13,line:ed8e7994,0ddbb1a880fb5b54,Alexander,,c6a5b05e7f4efb13,83079d196dd9edd0,21
L06 Alexander,outro,Alexander_2_Outro,14,line:7bbe7ee3,df9e3e9397757b17,Kobold,,4339503154ed9052,c3d09819057e4480,24
L06 Alexander,outro,Alexander_2_Outro,15,line:7c93c604,5b4ce4081cac21b5,Kobold,,2b785da60892ad9c,422395197ddc6967,17
L06 Alexander,outro,Alexander_2_Outro,16,line:eaa3c173,1acd1b8d362287ec,Alexander,,6dac0f81fc69de9f,d651c81945639e79,13
L06 Alexander,outro,Alexander_2_Outro,17,line:173782fa,cbbaf40d803468a2,Alexander,,0b86b20712d34251,c269841961d6a488,16
L06 Alexander,outro,Alexander_2_Outro,18,line:8107858d,bd7468846a30d095,Kobold,,d75570ab9feb2583,d2d3a319ede39c57,27
L06 Alexander,outro,Alexander_2_Outro,19,line:3b568c14,8569efc4ed5a6273,Alexander,,844347e54f00c4b9,36d58e1925a385c4,9
L07 Ryan,intro,Ryan_3_intro,1,line:0d3e4054,580684f8909e025d,Ryan,,fa690b82061edfd2,334a25192fe3767d,3
L07 Ryan,intro,Ryan_3_intro,2,line:b76f49cd,49e50c5be7d1583e,Kobold,,e0e3a2b6471d044a,81492319608846d3,4
L07 Ryan,intro,Ryan_3_intro,3,line:b042f12a,346181d6c9954315,Kobold,,907588ddf4dc973d,4210831901712c84,12
L07 Ryan,intro,Ryan_3_intro,4,line:215f4eba,c1cff3dbff6bfce2,Ryan,,7ffd6672138ae198,4341801944518ce0,8
L07 Ryan,intro,Ryan_3_intro,5,line:2672f65d,03810482331af8e2,Ryan,,9c1b035639305732,4259851945e1a448,16
L07 Ryan,intro,Ryan_3_intro,6,line:4199070f,e1a42aae663ccf1f,Ryan,,cb6129ff7a910a13,c2dba01905fadd6a,24
L07 Ryan,intro,Ryan_3_intro,7,line:d7a90078,fc7ed7b68999fdae,Ryan,,de7d1b721a1e0632,af63e44c8601fa24,1
L07 Ryan,intro,Ryan_3_intro,8,line:6df809e1,be0667bb01a8cd65,Ryan,,fc8d0fa900373631,c320a71965f3d137,32
L07 Ryan,intro,Ryan_3_intro,9,line:fbc80e96,20ed966db540aaaf,Kobold,,067c46c80c61e04c,c281e51941e39ff4,28
L07 Ryan,intro,Ryan_3_intro,10,line:ce6d6d7f,6c0973b0166d3528,Kobold,,0a77f9132f0e1954,83d1821969c8e589,32
L07 Ryan,intro,Ryan_3_intro,11,line:585d6a08,056b5511850d7220,Ryan,,21d63267fca86cb8,3613821925c28498,14
L07 Ryan,intro,Ryan_3_intro,12,line:743c64e6,8dff101cb2298f67,Ryan,,971650a234a4f737,02da9319259969e4,13
L07 Ryan,intro,Ryan_3_intro,13,line:e20c6391,1990b3ec8cd88a48,Ryan,,8612a22e19a0b9dd,c2d3a7194d93f876,57
L07 Ryan,intro,Ryan_3_intro,14,line:7311dc01,85fec70372b092bb,Kobold,,a495a4b86c1eac64,8004081870001a80,4
L07 Ryan,intro,Ryan_3_intro,15,line:00a81c16,33e04b2f805d0e1a,Kobold,,72b035d6e527abcc,0291a4192dd2cc8a,38
L07 Ryan,intro,Ryan_3_intro,16,line:e521db76,f51bead488e14b65,Ryan,,a6a2729cbf6bcadc,2255801905200c04,6
L07 Ryan,intro,Ryan_3_intro,17,line:96981b61,aac215f048e8ee54,Ryan,,9de4903f9e272788,020b8519050d3895,10
L07 Ryan,progress,Ryan_3_required,1,line:df4d3810,eb256f4dcddfee94,Ryan,,d31e438bd80fdcf6,4247df1901abdf37,13
L07 Ryan,progress,Ryan_3_required,2,line:497d3f67,1a17d73907f63be1,Ryan,,51f9a6b3a6b4f08f,c205bd194d6429d6,14
L07 Ryan,progress,Ryan_3_required,3,line:eae85bf9,87a781aa9b0c0136,Ryan,,c2a6a5703ed142d5,42b9a9194561fa8a,26
L07 Ryan,progress,Ryan_3_required,4,line:7cd85c8e,f68b8d76138a2a69,Kobold,,0bc35fb363fc173d,029e8d1909d28171,14
L07 Ryan,progress,Ryan_3_required,5,line:c6895517,d6077ef6cdb59db1,Kobold,,03c9d8440cf52e4f,c7ccd71949e4d7d3,7
L07 Ryan,progress,Ryan_3_required,6,line:50b95260,d296154ff317814a,Ryan,,ff3b826fd2339a95,c209a0194570e460,46
L07 Ryan,progress,Ryan_3_required,7,line:c1a4edf0,8a2e2803c1bc2ea7,Ryan,,a842ab2347700450,62899d194dea653c,31
L07 Ryan,progress,Ryan_3_required,8,line:5794ea87,d9e1edc2e966ec26,Ryan,,50b830f4d245784c,4282a51925cfaca1,52
L07 Ryan,progress,Ryan_3_required,9,line:34ba77b1,769c31039308d04d,Kobold,,9d8a7ccc1dd9c10e,c2d9ad194df1e020,62
L07 Ryan,progress,Ryan_3_required,10,line:18db795f,460c50191c964260,Kobold,,0051e591fd186d5a,c27386196571e838,28
L07 Ryan,progress,Ryan_3_required,11,line:a28a70c6,8825be71018f7f88,Ryan,,a04dffe147be569a,c291b51945b4ac34,45
L07 Ryan,progress,Ryan_3_required,12,line:8eeb7e28,3e43d550d0572c10,Ryan,,c21974ed23c126fc,82b8991949fbace0,19
L07 Ryan,progress,Ryan_3_required,13,line:2d7e1ab6,8948d011be56c311,Ryan,,82cfc8a7e50d8e54,c201b51941923c44,30
L07 Ryan,progress,Ryan_3_required,14,line:bb4e1dc1,e484863d425a58e8,Kobold,,eff14da9d147bda9,42d5af194da99494,45
L07 Ryan,progress,Ryan_3_required,15,line:011f1458,1af4464c602a423a,Kobold,,071c4e2e5d7ae27f,67d5c11905648e93,9
L07 Ryan,progress,Ryan_3_required,16,line:972f132f,e39173e934f56c78,Ryan,,47d50033c508c51c,c2098b194c61cc3d,38
L07 Ryan,progress,Ryan_3_required,17,line:0632acbf,94f45fc9f39121cd,Ryan,,8c67e315ba79170d,c2c189195d49e8a0,26
L07 Ryan,outro,Ryan_3_Outro,1,line:3750bbf0,01e6332ab274c6d3,Ryan,,a74d39b58bdd84ec,c3518c1944c0ed98,31
L07 Ryan,outro,Ryan_3_Outro,2,line:d2d97c90,26fef1581467462d,Ryan,,6b382cc960dd09f8,42d3a61965b1e020,56
L07 Ryan,outro,Ryan_3_Outro,3,line:44e97be7,021d801f68652852,Kobold,,806cb98517aa6607,c299b81969f1edd5,30
L07 Ryan,outro,Ryan_3_Outro,4,line:68887509,dc18b85912d460dd,Kobold,,cf78bd3c123ac65a,c2a99c1965e26918,32
L07 Ryan,outro,Ryan_3_Outro,5,line:feb8727e,7ee443bc5e93fadb,Ryan,,5683bc8ea9ec9cda,c289b1195d793de5,32
L07 Ryan,outro,Ryan_3_Outro,6,line:cb1d1197,c851929ab3cd9537,Ryan,,03a934aa9bd56721,c2c887194df3a523,36
L07 Ryan,outro,Ryan_3_Outro,7,line:5d2d16e0,e0464d0955af808a,Ryan,,4c0d3d7c179ebb4c,c2808d1961920480,20
L07 Ryan,outro,Ryan_3_Outro,8,line:e77c1f79,674d9f74349966ca,Kobold,,3c152e40879d70a4,d213b11905d1ece0,33
L07 Ryan,outro,Ryan_3_Outro,9,line:e051a79e,e2c8744d410cb6f6,Kobold,,299ea2bdb01d5923,c2d9871965b2216b,32
L07 Ryan,outro,Ryan_3_Outro,10,line:714c180e,29fee2ec355f7967,Ryan,,ee1ba374d694016b,02bd081909c3a3ec,10
L07 Ryan,outro,Ryan_3_Outro,11,line:7661a0e9,51200db7892ee7e1,Ryan,,d9411bdba351da55,42c5811905640e13,10
L07 Ryan,outro,Ryan_3_Outro,12,line:118a51bb,91c56a4e9213a4b0,Ryan,,f990e6899ed7e558,c23387194dcbeeb6,45
L07 Ryan,outro,Ryan_3_Outro,13,line:87ba56cc,523791f6550c3508,Ryan,,578cef13beb12e50,c29183190db43884,22
L07 Ryan,outro,Ryan_3_Outro,14,line:3deb5f55,667cadad21e120f0,Kobold,,bced9bb293d95156,d293a3196de2c056,32
L07 Ryan,outro,Ryan_3_Outro,15,line:abdb5822,18f0197237db4a52,Kobold,,212cf3c5d1c0b87a,8292ea1961f8b039,28
L07 Ryan,outro,Ryan_3_Outro,16,line:084e3cbc,952d54adb781ab58,Ryan,,165de38f20743a3c,82d785196de2c581,19
L08 Conrad,intro,Conrad_Intro_3,1,line:39fd52f1,c2ce80cda53b3e12,Conrad,,9079401e1c0656a2,c2010119f962300a,10
L08 Conrad,intro,Conrad_Intro_3,2,line:afcd5586,ef92f8b9796dcaad,Kobold,,d198a63966acdacb,0ab5a41901d35147,11
